"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10619",1,5,13,0.00756253635834788,32.5173440986374
"2","10619",1,10,13,0.00756253635834788,32.6145940476777
"3","10619",1,25,13,0.00756253635834788,32.9631701752732
"4","10619",1,50,13,0.00756253635834788,32.9990264404753
"5","10619",1,100,13,0.00756253635834788,33.1220315286538
"6","10619",1,150,13,0.00756253635834788,32.0998533129317
"7","10619",1,200,13,0.00756253635834788,33.8769828873615
"8","10619",1,250,13,0.00756253635834788,35.1492913881218
"9","10619",1,300,13,0.00756253635834788,34.7066544769037
"10","10619",1,350,13,0.00756253635834788,34.9373947374879
"11","10619",1,400,13,0.00756253635834788,27.716353975997
"12","10619",1,500,13,0.00756253635834788,30.4871481358169
"13","10619",1,600,13,0.00756253635834788,33.7928095201266
