"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11034",1,5,5,0.0219298245614035,25.6886845617566
"2","11034",1,10,5,0.0219298245614035,26.3877097945233
"3","11034",1,25,5,0.0219298245614035,29.240833462334
"4","11034",1,50,5,0.0219298245614035,34.1384554888439
"5","11034",1,100,5,0.0219298245614035,28.2666864608667
"6","11034",1,150,5,0.0219298245614035,37.52811879093
"7","11034",1,200,5,0.0219298245614035,26.7497818566477
"8","11034",1,250,5,0.0219298245614035,152.640320338398
"9","11034",1,300,5,0.0219298245614035,183.168384406077
"10","11034",1,350,5,0.0219298245614035,213.696448473757
"11","11034",1,400,5,0.0219298245614035,244.224512541437
"12","11034",1,500,5,0.0219298245614035,305.280640676796
"13","11034",1,600,5,0.0219298245614035,366.336768812155
