"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10508",1,5,25,0.00519642485969653,32.6144651781863
"2","10508",1,10,25,0.00519642485969653,32.6428344515324
"3","10508",1,25,25,0.00519642485969653,32.7628261639608
"4","10508",1,50,25,0.00519642485969653,32.8261244270084
"5","10508",1,100,25,0.00519642485969653,33.0433734611706
"6","10508",1,150,25,0.00519642485969653,32.5547929727466
"7","10508",1,200,25,0.00519642485969653,33.8369084304768
"8","10508",1,250,25,0.00519642485969653,33.4021433350963
"9","10508",1,300,25,0.00519642485969653,32.7341928867757
"10","10508",1,350,25,0.00519642485969653,34.0437109180494
"11","10508",1,400,25,0.00519642485969653,33.7594660265828
"12","10508",1,500,25,0.00519642485969653,34.2044412159665
"13","10508",1,600,25,0.00519642485969653,32.9376177199803
