"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10639",1,5,17,0.00359028511087645,34.1932045413944
"2","10639",1,10,17,0.00359028511087645,34.2465444786671
"3","10639",1,25,17,0.00359028511087645,34.3415639829618
"4","10639",1,50,17,0.00359028511087645,34.5653397426523
"5","10639",1,100,17,0.00359028511087645,33.8845912765153
"6","10639",1,150,17,0.00359028511087645,34.7756420818763
"7","10639",1,200,17,0.00359028511087645,34.7043412616811
"8","10639",1,250,17,0.00359028511087645,34.5147918132966
"9","10639",1,300,17,0.00359028511087645,34.7061322037996
"10","10639",1,350,17,0.00359028511087645,35.1340748963195
"11","10639",1,400,17,0.00359028511087645,33.7778063807511
"12","10639",1,500,17,0.00359028511087645,33.5833123880201
"13","10639",1,600,17,0.00359028511087645,35.3808505616242
