"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11285",1,5,29,0.00688672524341012,33.9715429445677
"2","11285",1,10,29,0.00688672524341012,34.0236858545687
"3","11285",1,25,29,0.00688672524341012,34.1073260796084
"4","11285",1,50,29,0.00688672524341012,34.2470524689394
"5","11285",1,100,29,0.00688672524341012,33.7205453135795
"6","11285",1,150,29,0.00688672524341012,34.8316103873369
"7","11285",1,200,29,0.00688672524341012,33.4618057316851
"8","11285",1,250,29,0.00688672524341012,34.7534730762395
"9","11285",1,300,29,0.00688672524341012,34.258821396315
"10","11285",1,350,29,0.00688672524341012,33.5493510111607
"11","11285",1,400,29,0.00688672524341012,33.9493857892826
"12","11285",1,500,29,0.00688672524341012,31.5090218641503
"13","11285",1,600,29,0.00688672524341012,33.6043352596036
