"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10024",1,5,7,0.01,29.9380212213353
"2","10024",1,10,7,0.01,30.171250466963
"3","10024",1,25,7,0.01,30.8297347137873
"4","10024",1,50,7,0.01,31.8495851413886
"5","10024",1,100,7,0.01,33.4561171859829
"6","10024",1,150,7,0.01,33.4288496992842
"7","10024",1,200,7,0.01,37.7323528894968
"8","10024",1,250,7,0.01,32.9354922648308
"9","10024",1,300,7,0.01,30.2108365013707
"10","10024",1,350,7,0.01,33.8514454009242
"11","10024",1,400,7,0.01,38.6935554415128
"12","10024",1,500,7,0.01,23.9196076207235
"13","10024",1,600,7,0.01,28.7035291448682
