"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10994",1,5,15,0.00276599668080398,33.5041506367511
"2","10994",1,10,15,0.00276599668080398,33.5545017678199
"3","10994",1,25,15,0.00276599668080398,33.6244700388355
"4","10994",1,50,15,0.00276599668080398,33.6326246410387
"5","10994",1,100,15,0.00276599668080398,34.0777498920396
"6","10994",1,150,15,0.00276599668080398,33.6882246567119
"7","10994",1,200,15,0.00276599668080398,34.5912797652872
"8","10994",1,250,15,0.00276599668080398,34.4965210231536
"9","10994",1,300,15,0.00276599668080398,34.6276850754552
"10","10994",1,350,15,0.00276599668080398,31.3460528751777
"11","10994",1,400,15,0.00276599668080398,36.0214944269606
"12","10994",1,500,15,0.00276599668080398,34.3519187830511
"13","10994",1,600,15,0.00276599668080398,36.3861221804189
