"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11455",1,5,7,0.0013589594253543,34.1469812052608
"2","11455",1,10,7,0.0013589594253543,34.1778389506803
"3","11455",1,25,7,0.0013589594253543,34.3181165120382
"4","11455",1,50,7,0.0013589594253543,34.4654355158045
"5","11455",1,100,7,0.0013589594253543,35.4219427265862
"6","11455",1,150,7,0.0013589594253543,34.210940156726
"7","11455",1,200,7,0.0013589594253543,34.7081737687541
"8","11455",1,250,7,0.0013589594253543,34.5576864322092
"9","11455",1,300,7,0.0013589594253543,33.3021272118488
"10","11455",1,350,7,0.0013589594253543,35.0812618486466
"11","11455",1,400,7,0.0013589594253543,34.603645830616
"12","11455",1,500,7,0.0013589594253543,32.6747929091945
"13","11455",1,600,7,0.0013589594253543,36.4299467283963
