"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11038",1,5,7,0.00191204588910134,32.4513378232629
"2","11038",1,10,7,0.00191204588910134,32.4956377190082
"3","11038",1,25,7,0.00191204588910134,32.6382472864636
"4","11038",1,50,7,0.00191204588910134,32.7772534721266
"5","11038",1,100,7,0.00191204588910134,33.2738504974671
"6","11038",1,150,7,0.00191204588910134,31.3165826907896
"7","11038",1,200,7,0.00191204588910134,31.3532862702276
"8","11038",1,250,7,0.00191204588910134,33.9307815660675
"9","11038",1,300,7,0.00191204588910134,30.7862970116158
"10","11038",1,350,7,0.00191204588910134,31.6239925791363
"11","11038",1,400,7,0.00191204588910134,29.3233959006604
"12","11038",1,500,7,0.00191204588910134,32.8173482501359
"13","11038",1,600,7,0.00191204588910134,28.3705395862618
