"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10905",1,5,51,0.0119662130455185,33.666905153704
"2","10905",1,10,51,0.0119662130455185,33.7422355176058
"3","10905",1,25,51,0.0119662130455185,33.7904335479159
"4","10905",1,50,51,0.0119662130455185,33.9207417967939
"5","10905",1,100,51,0.0119662130455185,34.4602104449076
"6","10905",1,150,51,0.0119662130455185,33.6436347474635
"7","10905",1,200,51,0.0119662130455185,33.4022116475991
"8","10905",1,250,51,0.0119662130455185,33.6319515061573
"9","10905",1,300,51,0.0119662130455185,33.7448117775898
"10","10905",1,350,51,0.0119662130455185,33.5567715197041
"11","10905",1,400,51,0.0119662130455185,36.3133504688024
"12","10905",1,500,51,0.0119662130455185,37.8272931188444
"13","10905",1,600,51,0.0119662130455185,33.8585385000059
