"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11334",1,5,25,0.00584385226741468,34.5028614164764
"2","11334",1,10,25,0.00584385226741468,34.5374206775457
"3","11334",1,25,25,0.00584385226741468,34.7318188836561
"4","11334",1,50,25,0.00584385226741468,34.9884239726882
"5","11334",1,100,25,0.00584385226741468,34.9201739191162
"6","11334",1,150,25,0.00584385226741468,35.3412051537037
"7","11334",1,200,25,0.00584385226741468,34.0606569852402
"8","11334",1,250,25,0.00584385226741468,34.7267224933458
"9","11334",1,300,25,0.00584385226741468,34.4379522982951
"10","11334",1,350,25,0.00584385226741468,33.3180133176124
"11","11334",1,400,25,0.00584385226741468,35.0782343162881
"12","11334",1,500,25,0.00584385226741468,35.655205582712
"13","11334",1,600,25,0.00584385226741468,34.0181879056593
