"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11113",1,5,27,0.0108958837772397,32.0753415346478
"2","11113",1,10,27,0.0108958837772397,32.1592952286546
"3","11113",1,25,27,0.0108958837772397,32.4243013870058
"4","11113",1,50,27,0.0108958837772397,32.8437997308638
"5","11113",1,100,27,0.0108958837772397,32.583591284639
"6","11113",1,150,27,0.0108958837772397,33.3933832706108
"7","11113",1,200,27,0.0108958837772397,30.7232799454648
"8","11113",1,250,27,0.0108958837772397,34.2125349540988
"9","11113",1,300,27,0.0108958837772397,29.920953805924
"10","11113",1,350,27,0.0108958837772397,30.6730848467453
"11","11113",1,400,27,0.0108958837772397,31.0443765927199
"12","11113",1,500,27,0.0108958837772397,33.803585894454
"13","11113",1,600,27,0.0108958837772397,26.3988169890435
