"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10931",1,5,45,0.011491317671093,32.9314458871181
"2","10931",1,10,45,0.011491317671093,33.0203274083894
"3","10931",1,25,45,0.011491317671093,33.1890176233505
"4","10931",1,50,45,0.011491317671093,33.1237864632496
"5","10931",1,100,45,0.011491317671093,33.3815197061583
"6","10931",1,150,45,0.011491317671093,33.385172359523
"7","10931",1,200,45,0.011491317671093,34.1591205079498
"8","10931",1,250,45,0.011491317671093,34.6827982192013
"9","10931",1,300,45,0.011491317671093,34.3406552077272
"10","10931",1,350,45,0.011491317671093,31.6607820404708
"11","10931",1,400,45,0.011491317671093,34.7044131947534
"12","10931",1,500,45,0.011491317671093,33.4184391963745
"13","10931",1,600,45,0.011491317671093,36.9921327039214
