"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11240",1,5,29,0.0028478837277816,32.7962271897419
"2","11240",1,10,29,0.0028478837277816,32.8331241193893
"3","11240",1,25,29,0.0028478837277816,32.8490761770616
"4","11240",1,50,29,0.0028478837277816,32.9650578066201
"5","11240",1,100,29,0.0028478837277816,33.1701488907428
"6","11240",1,150,29,0.0028478837277816,32.8724753426877
"7","11240",1,200,29,0.0028478837277816,33.1238824568043
"8","11240",1,250,29,0.0028478837277816,33.5088960266833
"9","11240",1,300,29,0.0028478837277816,32.6672642179085
"10","11240",1,350,29,0.0028478837277816,33.279871947914
"11","11240",1,400,29,0.0028478837277816,31.9541287910941
"12","11240",1,500,29,0.0028478837277816,33.4804668900084
"13","11240",1,600,29,0.0028478837277816,31.9665913078364
