"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11372",1,5,19,0.00733874082657397,33.4394917666587
"2","11372",1,10,19,0.00733874082657397,33.5084583214045
"3","11372",1,25,19,0.00733874082657397,33.8532349883845
"4","11372",1,50,19,0.00733874082657397,34.1755131494422
"5","11372",1,100,19,0.00733874082657397,34.0993260286579
"6","11372",1,150,19,0.00733874082657397,33.3014620605935
"7","11372",1,200,19,0.00733874082657397,34.3986713110534
"8","11372",1,250,19,0.00733874082657397,33.2137842052739
"9","11372",1,300,19,0.00733874082657397,33.9594133284086
"10","11372",1,350,19,0.00733874082657397,31.2244831842921
"11","11372",1,400,19,0.00733874082657397,32.4232608863277
"12","11372",1,500,19,0.00733874082657397,32.8844436209287
"13","11372",1,600,19,0.00733874082657397,29.8723351819858
