"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10856",1,5,53,0.0132632632632633,33.4818677400297
"2","10856",1,10,53,0.0132632632632633,33.5549525551588
"3","10856",1,25,53,0.0132632632632633,33.7054214453975
"4","10856",1,50,53,0.0132632632632633,33.9257564496748
"5","10856",1,100,53,0.0132632632632633,34.1162143850981
"6","10856",1,150,53,0.0132632632632633,34.9440670862315
"7","10856",1,200,53,0.0132632632632633,33.9379369974567
"8","10856",1,250,53,0.0132632632632633,33.3267505346659
"9","10856",1,300,53,0.0132632632632633,33.6787097262644
"10","10856",1,350,53,0.0132632632632633,32.2759315143518
"11","10856",1,400,53,0.0132632632632633,32.6600417573236
"12","10856",1,500,53,0.0132632632632633,33.7260677671485
"13","10856",1,600,53,0.0132632632632633,36.6841824243173
