"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11413",1,5,13,0.00723427935447969,33.0859831230253
"2","11413",1,10,13,0.00723427935447969,33.2075671498363
"3","11413",1,25,13,0.00723427935447969,33.5217425935995
"4","11413",1,50,13,0.00723427935447969,34.0199800730921
"5","11413",1,100,13,0.00723427935447969,33.6794300243617
"6","11413",1,150,13,0.00723427935447969,34.0103926610393
"7","11413",1,200,13,0.00723427935447969,32.1526073610128
"8","11413",1,250,13,0.00723427935447969,34.024572006384
"9","11413",1,300,13,0.00723427935447969,33.9401840594622
"10","11413",1,350,13,0.00723427935447969,31.9256756781022
"11","11413",1,400,13,0.00723427935447969,30.9647685322929
"12","11413",1,500,13,0.00723427935447969,39.4577890735932
"13","11413",1,600,13,0.00723427935447969,31.6935860305142
