"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11279",1,5,21,0.0118176702307259,33.0370305523296
"2","11279",1,10,21,0.0118176702307259,33.1538698444079
"3","11279",1,25,21,0.0118176702307259,33.511822039281
"4","11279",1,50,21,0.0118176702307259,34.0467173196607
"5","11279",1,100,21,0.0118176702307259,34.1751938136566
"6","11279",1,150,21,0.0118176702307259,34.1918242464562
"7","11279",1,200,21,0.0118176702307259,35.4835464965343
"8","11279",1,250,21,0.0118176702307259,33.0945344360404
"9","11279",1,300,21,0.0118176702307259,32.5185526335722
"10","11279",1,350,21,0.0118176702307259,34.6463840946487
"11","11279",1,400,21,0.0118176702307259,33.4289915108404
"12","11279",1,500,21,0.0118176702307259,36.9221018371252
"13","11279",1,600,21,0.0118176702307259,35.4216769015134
