"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","9747",1,5,21,0.00440898593323536,34.2452476355463
"2","9747",1,10,21,0.00440898593323536,34.3048775690931
"3","9747",1,25,21,0.00440898593323536,34.4550180242513
"4","9747",1,50,21,0.00440898593323536,34.4533086160655
"5","9747",1,100,21,0.00440898593323536,34.9668251295937
"6","9747",1,150,21,0.00440898593323536,33.8929219580012
"7","9747",1,200,21,0.00440898593323536,35.0849169488273
"8","9747",1,250,21,0.00440898593323536,35.5066808190733
"9","9747",1,300,21,0.00440898593323536,33.2680989940954
"10","9747",1,350,21,0.00440898593323536,35.5935238844933
"11","9747",1,400,21,0.00440898593323536,34.9335615105837
"12","9747",1,500,21,0.00440898593323536,36.7898151194564
"13","9747",1,600,21,0.00440898593323536,32.7976693562104
