"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","11333",1,5,17,0.00310049243115083,34.4725404243283
"2","11333",1,10,17,0.00310049243115083,34.5274515148446
"3","11333",1,25,17,0.00310049243115083,34.6045216463717
"4","11333",1,50,17,0.00310049243115083,34.8236130674544
"5","11333",1,100,17,0.00310049243115083,35.2564320764564
"6","11333",1,150,17,0.00310049243115083,34.7087062110213
"7","11333",1,200,17,0.00310049243115083,35.3111162062078
"8","11333",1,250,17,0.00310049243115083,33.9551915307642
"9","11333",1,300,17,0.00310049243115083,34.1073734237828
"10","11333",1,350,17,0.00310049243115083,36.99410582996
"11","11333",1,400,17,0.00310049243115083,37.3389120431659
"12","11333",1,500,17,0.00310049243115083,35.1937374265364
"13","11333",1,600,17,0.00310049243115083,33.9123052879959
