"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10461",1,5,27,0.00297816015883521,34.5744983246218
"2","10461",1,10,27,0.00297816015883521,34.6148598572934
"3","10461",1,25,27,0.00297816015883521,34.693181326423
"4","10461",1,50,27,0.00297816015883521,34.7269286426973
"5","10461",1,100,27,0.00297816015883521,35.0461056759104
"6","10461",1,150,27,0.00297816015883521,34.6562289973736
"7","10461",1,200,27,0.00297816015883521,34.9106213811495
"8","10461",1,250,27,0.00297816015883521,35.1428974557667
"9","10461",1,300,27,0.00297816015883521,34.7829463652023
"10","10461",1,350,27,0.00297816015883521,34.6816287763527
"11","10461",1,400,27,0.00297816015883521,35.8437198361778
"12","10461",1,500,27,0.00297816015883521,34.9393701808427
"13","10461",1,600,27,0.00297816015883521,35.6652853001142
