"","sample","shape","L","ZeroCrossingCount","ZeroCrossingCount_norm","tb_roughness"
"1","10997",1,5,29,0.00627569790088725,33.6432283654311
"2","10997",1,10,29,0.00627569790088725,33.6775635138163
"3","10997",1,25,29,0.00627569790088725,33.8219281692622
"4","10997",1,50,29,0.00627569790088725,33.8042940639793
"5","10997",1,100,29,0.00627569790088725,33.845380596563
"6","10997",1,150,29,0.00627569790088725,33.7260928034478
"7","10997",1,200,29,0.00627569790088725,33.6520362221357
"8","10997",1,250,29,0.00627569790088725,33.01951011822
"9","10997",1,300,29,0.00627569790088725,33.7532013464419
"10","10997",1,350,29,0.00627569790088725,32.6970330281665
"11","10997",1,400,29,0.00627569790088725,35.4185837209404
"12","10997",1,500,29,0.00627569790088725,32.6219317188405
"13","10997",1,600,29,0.00627569790088725,36.543739664526
