sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_100_seed_48,PPM,0.592862183614886,0.55324541619589
Normal_4_equil_FALSE_pn_100_seed_48,PPM_window5,0.807856162288417,0.771920028268428
Normal_4_equil_FALSE_pn_100_seed_48,PPM_window10,0.807856162288417,0.771920028268428
Normal_4_equil_FALSE_pn_100_seed_48,PPI,1,1
Normal_4_equil_FALSE_pn_100_seed_48,PPI_window5,1,1
Normal_4_equil_FALSE_pn_100_seed_48,PPI_window10,1,1
Normal_4_equil_FALSE_pn_100_seed_48,ALDUQ,0.186933167090719,0.170494005814957
Normal_4_equil_FALSE_pn_100_seed_48,ALDUQ_window5,0.421191186609468,0.394615190579239
Normal_4_equil_FALSE_pn_100_seed_48,ALDUQ_window10,0.889707225646966,0.873770826971841
Normal_4_equil_FALSE_pn_100_seed_48,chull,0.485581582933507,0.328988116672668
Normal_4_equil_FALSE_pn_100_seed_48,chull_window5,0.52777126685853,0.38768306894154
Normal_4_equil_FALSE_pn_100_seed_48,chull_window10,0.552506251453083,0.422422929276277
