sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_500_seed_12,PPM,1,1
Normal_4_equil_FALSE_pn_500_seed_12,PPM_window5,1,1
Normal_4_equil_FALSE_pn_500_seed_12,PPM_window10,1,1
Normal_4_equil_FALSE_pn_500_seed_12,PPI,1,1
Normal_4_equil_FALSE_pn_500_seed_12,PPI_window5,1,1
Normal_4_equil_FALSE_pn_500_seed_12,PPI_window10,1,1
Normal_4_equil_FALSE_pn_500_seed_12,ALDUQ,-0.0188418306158399,-0.0129868162918022
Normal_4_equil_FALSE_pn_500_seed_12,ALDUQ_window5,0.205017061700925,0.141910408275349
Normal_4_equil_FALSE_pn_500_seed_12,ALDUQ_window10,0.205017061700925,0.141910408275349
Normal_4_equil_FALSE_pn_500_seed_12,chull,0.309106308107659,0.210843636583532
Normal_4_equil_FALSE_pn_500_seed_12,chull_window5,0.439926531974776,0.313352074116224
Normal_4_equil_FALSE_pn_500_seed_12,chull_window10,0.439926531974776,0.313352074116224
