sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_500_seed_31,PPM,0.797979797979798,0.794715092036703
Normal_5_equil_TRUE_pn_500_seed_31,PPM_window5,1,1
Normal_5_equil_TRUE_pn_500_seed_31,PPM_window10,1,1
Normal_5_equil_TRUE_pn_500_seed_31,PPI,1,1
Normal_5_equil_TRUE_pn_500_seed_31,PPI_window5,1,1
Normal_5_equil_TRUE_pn_500_seed_31,PPI_window10,1,1
Normal_5_equil_TRUE_pn_500_seed_31,ALDUQ,-0.0119758945434469,-0.0115620483115126
Normal_5_equil_TRUE_pn_500_seed_31,ALDUQ_window5,0.159108313220081,0.153576837990708
Normal_5_equil_TRUE_pn_500_seed_31,ALDUQ_window10,0.330192520983608,0.320097639659475
Normal_5_equil_TRUE_pn_500_seed_31,chull,0.331725442484301,0.224926899636625
Normal_5_equil_TRUE_pn_500_seed_31,chull_window5,0.438085827115181,0.30829792687197
Normal_5_equil_TRUE_pn_500_seed_31,chull_window10,0.45769658728016,0.333163101643567
