sample,method,MCC,ARI
Normal_6_equil_FALSE_pn_100_seed_14,PPM,0.202055964780122,0.174087874331996
Normal_6_equil_FALSE_pn_100_seed_14,PPM_window5,0.695970545353753,0.630647993490085
Normal_6_equil_FALSE_pn_100_seed_14,PPM_window10,0.695970545353753,0.630647993490085
Normal_6_equil_FALSE_pn_100_seed_14,PPI,0.377868204941356,0.343976163782386
Normal_6_equil_FALSE_pn_100_seed_14,PPI_window5,0.807856162288417,0.771920028268428
Normal_6_equil_FALSE_pn_100_seed_14,PPI_window10,0.807856162288417,0.771920028268428
Normal_6_equil_FALSE_pn_100_seed_14,ALDUQ,0.590531717926971,0.55401375298844
Normal_6_equil_FALSE_pn_100_seed_14,ALDUQ_window5,0.920829119479345,0.907007122963547
Normal_6_equil_FALSE_pn_100_seed_14,ALDUQ_window10,0.920829119479345,0.907007122963547
Normal_6_equil_FALSE_pn_100_seed_14,chull,0.336307260397628,0.284134592426341
Normal_6_equil_FALSE_pn_100_seed_14,chull_window5,0.701333742292994,0.660265192856977
Normal_6_equil_FALSE_pn_100_seed_14,chull_window10,0.701333742292994,0.660265192856977
