sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_150_seed_47,PPM,0.909717652294684,0.899112502669763
Normal_5_equil_TRUE_pn_150_seed_47,PPM_window5,0.909717652294684,0.899112502669763
Normal_5_equil_TRUE_pn_150_seed_47,PPM_window10,0.909717652294684,0.899112502669763
Normal_5_equil_TRUE_pn_150_seed_47,PPI,1,1
Normal_5_equil_TRUE_pn_150_seed_47,PPI_window5,1,1
Normal_5_equil_TRUE_pn_150_seed_47,PPI_window10,1,1
Normal_5_equil_TRUE_pn_150_seed_47,ALDUQ,0.134993170768712,0.122870950741733
Normal_5_equil_TRUE_pn_150_seed_47,ALDUQ_window5,0.839305366083731,0.814549858156824
Normal_5_equil_TRUE_pn_150_seed_47,ALDUQ_window10,0.909717652294684,0.899112502669763
Normal_5_equil_TRUE_pn_150_seed_47,chull,0.425481471698382,0.258481176157733
Normal_5_equil_TRUE_pn_150_seed_47,chull_window5,0.46024195821168,0.304459907858182
Normal_5_equil_TRUE_pn_150_seed_47,chull_window10,0.473432076473999,0.322207454276568
