sample,method,MCC,ARI
Normal_6_equil_TRUE_pn_200_seed_43,PPM,1,1
Normal_6_equil_TRUE_pn_200_seed_43,PPM_window5,1,1
Normal_6_equil_TRUE_pn_200_seed_43,PPM_window10,1,1
Normal_6_equil_TRUE_pn_200_seed_43,PPI,1,1
Normal_6_equil_TRUE_pn_200_seed_43,PPI_window5,1,1
Normal_6_equil_TRUE_pn_200_seed_43,PPI_window10,1,1
Normal_6_equil_TRUE_pn_200_seed_43,ALDUQ,-0.0253836541283405,-0.0237829578923052
Normal_6_equil_TRUE_pn_200_seed_43,ALDUQ_window5,0.184031492430468,0.172260587236009
Normal_6_equil_TRUE_pn_200_seed_43,ALDUQ_window10,0.393446638989277,0.372660655589396
Normal_6_equil_TRUE_pn_200_seed_43,chull,0.444878260501305,0.288417365087114
Normal_6_equil_TRUE_pn_200_seed_43,chull_window5,0.5,0.362323480240458
Normal_6_equil_TRUE_pn_200_seed_43,chull_window10,0.5,0.362323480240458
