sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_300_seed_27,PPM,0.746621621621622,0.741486279138571
Normal_4_equil_FALSE_pn_300_seed_27,PPM_window5,1,1
Normal_4_equil_FALSE_pn_300_seed_27,PPM_window10,1,1
Normal_4_equil_FALSE_pn_300_seed_27,PPI,1,1
Normal_4_equil_FALSE_pn_300_seed_27,PPI_window5,1,1
Normal_4_equil_FALSE_pn_300_seed_27,PPI_window10,1,1
Normal_4_equil_FALSE_pn_300_seed_27,ALDUQ,0.161147110853847,0.146220956611678
Normal_4_equil_FALSE_pn_300_seed_27,ALDUQ_window5,0.341535667779795,0.312266260222372
Normal_4_equil_FALSE_pn_300_seed_27,ALDUQ_window10,0.521924224705743,0.480666816366552
Normal_4_equil_FALSE_pn_300_seed_27,chull,0.464112858659571,0.405731814257726
Normal_4_equil_FALSE_pn_300_seed_27,chull_window5,0.464112858659571,0.405731814257726
Normal_4_equil_FALSE_pn_300_seed_27,chull_window10,0.490648123344792,0.440339459380451
