sample,method,MCC,ARI
Normal_4_equil_TRUE_pn_500_seed_41,PPM,1,1
Normal_4_equil_TRUE_pn_500_seed_41,PPM_window5,1,1
Normal_4_equil_TRUE_pn_500_seed_41,PPM_window10,1,1
Normal_4_equil_TRUE_pn_500_seed_41,PPI,1,1
Normal_4_equil_TRUE_pn_500_seed_41,PPI_window5,1,1
Normal_4_equil_TRUE_pn_500_seed_41,PPI_window10,1,1
Normal_4_equil_TRUE_pn_500_seed_41,ALDUQ,-0.0163277547297068,-0.0124786060632805
Normal_4_equil_TRUE_pn_500_seed_41,ALDUQ_window5,0.238793412921962,0.18326725777562
Normal_4_equil_TRUE_pn_500_seed_41,ALDUQ_window10,0.366353996747797,0.28240578795265
Normal_4_equil_TRUE_pn_500_seed_41,chull,0.418592810914107,0.286836375744672
Normal_4_equil_TRUE_pn_500_seed_41,chull_window5,0.43994134506406,0.313392814499273
Normal_4_equil_TRUE_pn_500_seed_41,chull_window10,0.43994134506406,0.313392814499273
