sample,method,MCC,ARI
Normal_4_equil_TRUE_pn_500_seed_19,PPM,1,1
Normal_4_equil_TRUE_pn_500_seed_19,PPM_window5,1,1
Normal_4_equil_TRUE_pn_500_seed_19,PPM_window10,1,1
Normal_4_equil_TRUE_pn_500_seed_19,PPI,1,1
Normal_4_equil_TRUE_pn_500_seed_19,PPI_window5,1,1
Normal_4_equil_TRUE_pn_500_seed_19,PPI_window10,1,1
Normal_4_equil_TRUE_pn_500_seed_19,ALDUQ,-0.00902550601789804,-0.00884050373742295
Normal_4_equil_TRUE_pn_500_seed_19,ALDUQ_window5,0.216612144429553,0.212150129351019
Normal_4_equil_TRUE_pn_500_seed_19,ALDUQ_window10,0.216612144429553,0.212150129351019
Normal_4_equil_TRUE_pn_500_seed_19,chull,0.408963386983979,0.275029987505011
Normal_4_equil_TRUE_pn_500_seed_19,chull_window5,0.428891329659915,0.299584838221677
Normal_4_equil_TRUE_pn_500_seed_19,chull_window10,0.43994134506406,0.313392814499273
