sample,method,MCC,ARI
Normal_6_equil_TRUE_pn_100_seed_2,PPM,0.289855072463768,0.262132204547571
Normal_6_equil_TRUE_pn_100_seed_2,PPM_window5,1,1
Normal_6_equil_TRUE_pn_100_seed_2,PPM_window10,1,1
Normal_6_equil_TRUE_pn_100_seed_2,PPI,0.920774721067277,0.906824056010537
Normal_6_equil_TRUE_pn_100_seed_2,PPI_window5,0.920774721067277,0.906824056010537
Normal_6_equil_TRUE_pn_100_seed_2,PPI_window10,1,1
Normal_6_equil_TRUE_pn_100_seed_2,ALDUQ,0.467391304347826,0.434301356819805
Normal_6_equil_TRUE_pn_100_seed_2,ALDUQ_window5,1,1
Normal_6_equil_TRUE_pn_100_seed_2,ALDUQ_window10,1,1
Normal_6_equil_TRUE_pn_100_seed_2,chull,0.461156596426009,0.26611929046966
Normal_6_equil_TRUE_pn_100_seed_2,chull_window5,0.520737023894902,0.351661347236478
Normal_6_equil_TRUE_pn_100_seed_2,chull_window10,0.520737023894902,0.351661347236478
