sample,method,MCC,ARI
Normal_4_equil_TRUE_pn_300_seed_9,PPM,1,1
Normal_4_equil_TRUE_pn_300_seed_9,PPM_window5,1,1
Normal_4_equil_TRUE_pn_300_seed_9,PPM_window10,1,1
Normal_4_equil_TRUE_pn_300_seed_9,PPI,1,1
Normal_4_equil_TRUE_pn_300_seed_9,PPI_window5,1,1
Normal_4_equil_TRUE_pn_300_seed_9,PPI_window10,1,1
Normal_4_equil_TRUE_pn_300_seed_9,ALDUQ,-0.0166068055348313,-0.0158102292640719
Normal_4_equil_TRUE_pn_300_seed_9,ALDUQ_window5,-0.0166068055348313,-0.0158102292640719
Normal_4_equil_TRUE_pn_300_seed_9,ALDUQ_window10,-0.0166068055348313,-0.0158102292640719
Normal_4_equil_TRUE_pn_300_seed_9,chull,0.447054529659785,0.315025728027884
Normal_4_equil_TRUE_pn_300_seed_9,chull_window5,0.48976000741676,0.370272133235325
Normal_4_equil_TRUE_pn_300_seed_9,chull_window10,0.48976000741676,0.370272133235325
