sample,method,MCC,ARI
Normal_6_equil_TRUE_pn_150_seed_20,PPM,1,1
Normal_6_equil_TRUE_pn_150_seed_20,PPM_window5,1,1
Normal_6_equil_TRUE_pn_150_seed_20,PPM_window10,1,1
Normal_6_equil_TRUE_pn_150_seed_20,PPI,1,1
Normal_6_equil_TRUE_pn_150_seed_20,PPI_window5,1,1
Normal_6_equil_TRUE_pn_150_seed_20,PPI_window10,1,1
Normal_6_equil_TRUE_pn_150_seed_20,ALDUQ,0.0818317088384971,0.0700930903369616
Normal_6_equil_TRUE_pn_150_seed_20,ALDUQ_window5,0.0818317088384971,0.0700930903369616
Normal_6_equil_TRUE_pn_150_seed_20,ALDUQ_window10,0.763762615825973,0.714776452078144
Normal_6_equil_TRUE_pn_150_seed_20,chull,0.479658695082364,0.321697942332013
Normal_6_equil_TRUE_pn_150_seed_20,chull_window5,0.535985729058513,0.399957634864083
Normal_6_equil_TRUE_pn_150_seed_20,chull_window10,0.535985729058513,0.399957634864083
