sample,method,MCC,ARI
Normal_4_equil_TRUE_pn_150_seed_36,PPM,1,1
Normal_4_equil_TRUE_pn_150_seed_36,PPM_window5,1,1
Normal_4_equil_TRUE_pn_150_seed_36,PPM_window10,1,1
Normal_4_equil_TRUE_pn_150_seed_36,PPI,1,1
Normal_4_equil_TRUE_pn_150_seed_36,PPI_window5,1,1
Normal_4_equil_TRUE_pn_150_seed_36,PPI_window10,1,1
Normal_4_equil_TRUE_pn_150_seed_36,ALDUQ,-0.0398409536444798,-0.0346205059920096
Normal_4_equil_TRUE_pn_150_seed_36,ALDUQ_window5,0.697216688778396,0.634839821414585
Normal_4_equil_TRUE_pn_150_seed_36,ALDUQ_window10,0.697216688778396,0.634839821414585
Normal_4_equil_TRUE_pn_150_seed_36,chull,0.478713553878169,0.337752470992695
Normal_4_equil_TRUE_pn_150_seed_36,chull_window5,0.537086155529575,0.416821906522851
Normal_4_equil_TRUE_pn_150_seed_36,chull_window10,0.537086155529575,0.416821906522851
