sample,method,MCC,ARI
Normal_6_equil_FALSE_pn_200_seed_18,PPM,0.312607944732297,0.299040264625089
Normal_6_equil_FALSE_pn_200_seed_18,PPM_window5,0.722750869476787,0.708039235018755
Normal_6_equil_FALSE_pn_200_seed_18,PPM_window10,0.910515129301697,0.901686681179785
Normal_6_equil_FALSE_pn_200_seed_18,PPI,0.828151986183074,0.819255146768511
Normal_6_equil_FALSE_pn_200_seed_18,PPI_window5,0.828151986183074,0.819255146768511
Normal_6_equil_FALSE_pn_200_seed_18,PPI_window10,0.828151986183074,0.819255146768511
Normal_6_equil_FALSE_pn_200_seed_18,ALDUQ,-0.0310880829015544,-0.0294199255113227
Normal_6_equil_FALSE_pn_200_seed_18,ALDUQ_window5,0.484455958549223,0.468775279081055
Normal_6_equil_FALSE_pn_200_seed_18,ALDUQ_window10,0.656303972366149,0.64218023979553
Normal_6_equil_FALSE_pn_200_seed_18,chull,0.513330801932999,0.380689650647967
Normal_6_equil_FALSE_pn_200_seed_18,chull_window5,0.596296862465776,0.494894382489975
Normal_6_equil_FALSE_pn_200_seed_18,chull_window10,0.596296862465776,0.494894382489975
