sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_200_seed_29,PPM,0.276124944859309,0.265952253864299
Normal_4_equil_FALSE_pn_200_seed_29,PPM_window5,0.569969137517077,0.55503085079609
Normal_4_equil_FALSE_pn_200_seed_29,PPM_window10,0.863813330174845,0.850163449757867
Normal_4_equil_FALSE_pn_200_seed_29,PPI,0.276124944859309,0.265952253864299
Normal_4_equil_FALSE_pn_200_seed_29,PPI_window5,0.569969137517077,0.55503085079609
Normal_4_equil_FALSE_pn_200_seed_29,PPI_window10,0.863813330174845,0.850163449757867
Normal_4_equil_FALSE_pn_200_seed_29,ALDUQ,-0.0311714600079679,-0.0269278900161221
Normal_4_equil_FALSE_pn_200_seed_29,ALDUQ_window5,0.485755251790833,0.429201371306175
Normal_4_equil_FALSE_pn_200_seed_29,ALDUQ_window10,0.485755251790833,0.429201371306175
Normal_4_equil_FALSE_pn_200_seed_29,chull,0.458750965978037,0.393733222404083
Normal_4_equil_FALSE_pn_200_seed_29,chull_window5,0.517534694509923,0.470509277349597
Normal_4_equil_FALSE_pn_200_seed_29,chull_window10,0.517534694509923,0.470509277349597
