sample,method,MCC,ARI
Normal_4_equil_TRUE_pn_500_seed_45,PPM,1,1
Normal_4_equil_TRUE_pn_500_seed_45,PPM_window5,1,1
Normal_4_equil_TRUE_pn_500_seed_45,PPM_window10,1,1
Normal_4_equil_TRUE_pn_500_seed_45,PPI,1,1
Normal_4_equil_TRUE_pn_500_seed_45,PPI_window5,1,1
Normal_4_equil_TRUE_pn_500_seed_45,PPI_window10,1,1
Normal_4_equil_TRUE_pn_500_seed_45,ALDUQ,-0.0069770460658522,-0.00683432320611768
Normal_4_equil_TRUE_pn_500_seed_45,ALDUQ_window5,0.28373320667799,0.27791511158066
Normal_4_equil_TRUE_pn_500_seed_45,ALDUQ_window10,0.28373320667799,0.27791511158066
Normal_4_equil_TRUE_pn_500_seed_45,chull,0.47867226233077,0.36268272316986
Normal_4_equil_TRUE_pn_500_seed_45,chull_window5,0.529106716126994,0.428343498355877
Normal_4_equil_TRUE_pn_500_seed_45,chull_window10,0.529106716126994,0.428343498355877
