sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_150_seed_24,PPM,1,1
Normal_5_equil_TRUE_pn_150_seed_24,PPM_window5,1,1
Normal_5_equil_TRUE_pn_150_seed_24,PPM_window10,1,1
Normal_5_equil_TRUE_pn_150_seed_24,PPI,1,1
Normal_5_equil_TRUE_pn_150_seed_24,PPI_window5,1,1
Normal_5_equil_TRUE_pn_150_seed_24,PPI_window10,1,1
Normal_5_equil_TRUE_pn_150_seed_24,ALDUQ,-0.0410848780600428,-0.0375183611226357
Normal_5_equil_TRUE_pn_150_seed_24,ALDUQ_window5,0.134993170768712,0.122870950741733
Normal_5_equil_TRUE_pn_150_seed_24,ALDUQ_window10,0.839305366083731,0.814549858156824
Normal_5_equil_TRUE_pn_150_seed_24,chull,0.425481471698382,0.258481176157733
Normal_5_equil_TRUE_pn_150_seed_24,chull_window5,0.473432076473999,0.322207454276568
Normal_5_equil_TRUE_pn_150_seed_24,chull_window10,0.473432076473999,0.322207454276568
