sample,method,MCC,ARI
Normal_4_equil_TRUE_pn_150_seed_11,PPM,1,1
Normal_4_equil_TRUE_pn_150_seed_11,PPM_window5,1,1
Normal_4_equil_TRUE_pn_150_seed_11,PPM_window10,1,1
Normal_4_equil_TRUE_pn_150_seed_11,PPI,1,1
Normal_4_equil_TRUE_pn_150_seed_11,PPI_window5,1,1
Normal_4_equil_TRUE_pn_150_seed_11,PPI_window10,1,1
Normal_4_equil_TRUE_pn_150_seed_11,ALDUQ,0.121135927963087,0.098270546630144
Normal_4_equil_TRUE_pn_150_seed_11,ALDUQ_window5,0.121135927963087,0.098270546630144
Normal_4_equil_TRUE_pn_150_seed_11,ALDUQ_window10,0.61913918736689,0.529244182431913
Normal_4_equil_TRUE_pn_150_seed_11,chull,0.421637021355784,0.262799265620957
Normal_4_equil_TRUE_pn_150_seed_11,chull_window5,0.462657851529291,0.316364273122121
Normal_4_equil_TRUE_pn_150_seed_11,chull_window10,0.462657851529291,0.316364273122121
