sample,method,MCC,ARI
Normal_6_equil_FALSE_pn_500_seed_3,PPM,0.542728405449367,0.534874537691161
Normal_6_equil_FALSE_pn_500_seed_3,PPM_window5,0.91194650268077,0.906221667923157
Normal_6_equil_FALSE_pn_500_seed_3,PPM_window10,0.91194650268077,0.906221667923157
Normal_6_equil_FALSE_pn_500_seed_3,PPI,0.727337454065068,0.719794863192084
Normal_6_equil_FALSE_pn_500_seed_3,PPI_window5,0.91194650268077,0.906221667923157
Normal_6_equil_FALSE_pn_500_seed_3,PPI_window10,0.91194650268077,0.906221667923157
Normal_6_equil_FALSE_pn_500_seed_3,ALDUQ,-0.0110987403977376,-0.0108475634307067
Normal_6_equil_FALSE_pn_500_seed_3,ALDUQ_window5,0.173510308217964,0.169553324379766
Normal_6_equil_FALSE_pn_500_seed_3,ALDUQ_window10,0.358119356833665,0.351460691420389
Normal_6_equil_FALSE_pn_500_seed_3,chull,0.426632480275761,0.379927587589906
Normal_6_equil_FALSE_pn_500_seed_3,chull_window5,0.462754743528108,0.426308700339988
Normal_6_equil_FALSE_pn_500_seed_3,chull_window10,0.48434182135798,0.453559483337024
