sample,method,MCC,ARI
Normal_6_equil_TRUE_pn_150_seed_44,PPM,1,1
Normal_6_equil_TRUE_pn_150_seed_44,PPM_window5,1,1
Normal_6_equil_TRUE_pn_150_seed_44,PPM_window10,1,1
Normal_6_equil_TRUE_pn_150_seed_44,PPI,1,1
Normal_6_equil_TRUE_pn_150_seed_44,PPI_window5,1,1
Normal_6_equil_TRUE_pn_150_seed_44,PPI_window10,1,1
Normal_6_equil_TRUE_pn_150_seed_44,ALDUQ,-0.0451622302330946,-0.0413898394000275
Normal_6_equil_TRUE_pn_150_seed_44,ALDUQ_window5,0.92259984619036,0.912876425563951
Normal_6_equil_TRUE_pn_150_seed_44,ALDUQ_window10,0.92259984619036,0.912876425563951
Normal_6_equil_TRUE_pn_150_seed_44,chull,0.456435464587638,0.290029309232504
Normal_6_equil_TRUE_pn_150_seed_44,chull_window5,0.505917365735138,0.357979515094041
Normal_6_equil_TRUE_pn_150_seed_44,chull_window10,0.520416499866533,0.378176015711305
