sample,method,MCC,ARI
Normal_6_equil_TRUE_pn_200_seed_8,PPM,1,1
Normal_6_equil_TRUE_pn_200_seed_8,PPM_window5,1,1
Normal_6_equil_TRUE_pn_200_seed_8,PPM_window10,1,1
Normal_6_equil_TRUE_pn_200_seed_8,PPI,1,1
Normal_6_equil_TRUE_pn_200_seed_8,PPI_window5,1,1
Normal_6_equil_TRUE_pn_200_seed_8,PPI_window10,1,1
Normal_6_equil_TRUE_pn_200_seed_8,ALDUQ,0.0556901319508519,0.0430079035222476
Normal_6_equil_TRUE_pn_200_seed_8,ALDUQ_window5,0.596212000885591,0.494622151298266
Normal_6_equil_TRUE_pn_200_seed_8,ALDUQ_window10,0.596212000885591,0.494622151298266
Normal_6_equil_TRUE_pn_200_seed_8,chull,0.465026880943457,0.315151690862735
Normal_6_equil_TRUE_pn_200_seed_8,chull_window5,0.527375577743225,0.399734868720445
Normal_6_equil_TRUE_pn_200_seed_8,chull_window10,0.527375577743225,0.399734868720445
