sample,method,MCC,ARI
Normal_6_equil_TRUE_pn_300_seed_12,PPM,1,1
Normal_6_equil_TRUE_pn_300_seed_12,PPM_window5,1,1
Normal_6_equil_TRUE_pn_300_seed_12,PPM_window10,1,1
Normal_6_equil_TRUE_pn_300_seed_12,PPI,1,1
Normal_6_equil_TRUE_pn_300_seed_12,PPI_window5,1,1
Normal_6_equil_TRUE_pn_300_seed_12,PPI_window10,1,1
Normal_6_equil_TRUE_pn_300_seed_12,ALDUQ,-0.0143576830751316,-0.0131873066118656
Normal_6_equil_TRUE_pn_300_seed_12,ALDUQ_window5,-0.0143576830751316,-0.0131873066118656
Normal_6_equil_TRUE_pn_300_seed_12,ALDUQ_window10,0.224937034843728,0.206549383023697
Normal_6_equil_TRUE_pn_300_seed_12,chull,0.454256762579498,0.315151825621454
Normal_6_equil_TRUE_pn_300_seed_12,chull_window5,0.484452141651805,0.35476830796525
Normal_6_equil_TRUE_pn_300_seed_12,chull_window10,0.50782376093551,0.385854815083109
