sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_100_seed_11,PPM,1,1
Normal_4_equil_FALSE_pn_100_seed_11,PPM_window5,1,1
Normal_4_equil_FALSE_pn_100_seed_11,PPM_window10,1,1
Normal_4_equil_FALSE_pn_100_seed_11,PPI,0.889707225646966,0.873770826971841
Normal_4_equil_FALSE_pn_100_seed_11,PPI_window5,0.889707225646966,0.873770826971841
Normal_4_equil_FALSE_pn_100_seed_11,PPI_window10,1,1
Normal_4_equil_FALSE_pn_100_seed_11,ALDUQ,0.218421052631579,0.203387326513555
Normal_4_equil_FALSE_pn_100_seed_11,ALDUQ_window5,0.739473684210526,0.723041471941989
Normal_4_equil_FALSE_pn_100_seed_11,ALDUQ_window10,0.739473684210526,0.723041471941989
Normal_4_equil_FALSE_pn_100_seed_11,chull,0.505607651983592,0.356733868023905
Normal_4_equil_FALSE_pn_100_seed_11,chull_window5,0.580381000088009,0.461693594243993
Normal_4_equil_FALSE_pn_100_seed_11,chull_window10,0.580381000088009,0.461693594243993
