sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_100_seed_13,PPM,0.739583333333333,0.723328679369251
Normal_4_equil_FALSE_pn_100_seed_13,PPM_window5,1,1
Normal_4_equil_FALSE_pn_100_seed_13,PPM_window10,1,1
Normal_4_equil_FALSE_pn_100_seed_13,PPI,1,1
Normal_4_equil_FALSE_pn_100_seed_13,PPI_window5,1,1
Normal_4_equil_FALSE_pn_100_seed_13,PPI_window10,1,1
Normal_4_equil_FALSE_pn_100_seed_13,ALDUQ,0.739583333333333,0.723328679369251
Normal_4_equil_FALSE_pn_100_seed_13,ALDUQ_window5,1,1
Normal_4_equil_FALSE_pn_100_seed_13,ALDUQ_window10,1,1
Normal_4_equil_FALSE_pn_100_seed_13,chull,0.342997170285018,0.225969016362844
Normal_4_equil_FALSE_pn_100_seed_13,chull_window5,0.528058854528692,0.388588616305933
Normal_4_equil_FALSE_pn_100_seed_13,chull_window10,0.528058854528692,0.388588616305933
