sample,method,MCC,ARI
Normal_6_equil_FALSE_pn_300_seed_31,PPM,0.319727891156463,0.310759907175051
Normal_6_equil_FALSE_pn_300_seed_31,PPM_window5,1,1
Normal_6_equil_FALSE_pn_300_seed_31,PPM_window10,1,1
Normal_6_equil_FALSE_pn_300_seed_31,PPI,0.829931972789116,0.824149359878566
Normal_6_equil_FALSE_pn_300_seed_31,PPI_window5,1,1
Normal_6_equil_FALSE_pn_300_seed_31,PPI_window10,1,1
Normal_6_equil_FALSE_pn_300_seed_31,ALDUQ,-0.0166068055348313,-0.0158102292640719
Normal_6_equil_FALSE_pn_300_seed_31,ALDUQ_window5,0.398563332835952,0.382107157095923
Normal_6_equil_FALSE_pn_300_seed_31,ALDUQ_window10,0.606148402021343,0.585269202948738
Normal_6_equil_FALSE_pn_300_seed_31,chull,0.465188680208172,0.378329469117763
Normal_6_equil_FALSE_pn_300_seed_31,chull_window5,0.495905192888146,0.419214221589774
Normal_6_equil_FALSE_pn_300_seed_31,chull_window10,0.495905192888146,0.419214221589774
