sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_150_seed_4,PPM,1,1
Normal_5_equil_TRUE_pn_150_seed_4,PPM_window5,1,1
Normal_5_equil_TRUE_pn_150_seed_4,PPM_window10,1,1
Normal_5_equil_TRUE_pn_150_seed_4,PPI,1,1
Normal_5_equil_TRUE_pn_150_seed_4,PPI_window5,1,1
Normal_5_equil_TRUE_pn_150_seed_4,PPI_window10,1,1
Normal_5_equil_TRUE_pn_150_seed_4,ALDUQ,0.121208901748346,0.107726190926906
Normal_5_equil_TRUE_pn_150_seed_4,ALDUQ_window5,0.782348365830236,0.742646991627708
Normal_5_equil_TRUE_pn_150_seed_4,ALDUQ_window10,0.782348365830236,0.742646991627708
Normal_5_equil_TRUE_pn_150_seed_4,chull,0.447914008764683,0.288011474470923
Normal_5_equil_TRUE_pn_150_seed_4,chull_window5,0.502865352970744,0.362266980363507
Normal_5_equil_TRUE_pn_150_seed_4,chull_window10,0.502865352970744,0.362266980363507
