sample,method,MCC,ARI
Normal_5_equil_FALSE_pn_200_seed_51,PPM,0.663349864369335,0.648575836037078
Normal_5_equil_FALSE_pn_200_seed_51,PPM_window5,0.892130840122365,0.881663291726771
Normal_5_equil_FALSE_pn_200_seed_51,PPM_window10,0.892130840122365,0.881663291726771
Normal_5_equil_FALSE_pn_200_seed_51,PPI,0.794845360824742,0.786389892272967
Normal_5_equil_FALSE_pn_200_seed_51,PPI_window5,1,1
Normal_5_equil_FALSE_pn_200_seed_51,PPI_window10,1,1
Normal_5_equil_FALSE_pn_200_seed_51,ALDUQ,-0.0229930628897517,-0.0219988441778855
Normal_5_equil_FALSE_pn_200_seed_51,ALDUQ_window5,0.434568888616306,0.420269661489737
Normal_5_equil_FALSE_pn_200_seed_51,ALDUQ_window10,0.434568888616306,0.420269661489737
Normal_5_equil_FALSE_pn_200_seed_51,chull,0.362887936959695,0.249293373280661
Normal_5_equil_FALSE_pn_200_seed_51,chull_window5,0.509081332380432,0.381138975111344
Normal_5_equil_FALSE_pn_200_seed_51,chull_window10,0.509081332380432,0.381138975111344
