sample,method,MCC,ARI
Normal_6_equil_FALSE_pn_300_seed_45,PPM,-0.0166068055348313,-0.0158102292640719
Normal_6_equil_FALSE_pn_300_seed_45,PPM_window5,0.606148402021343,0.585269202948738
Normal_6_equil_FALSE_pn_300_seed_45,PPM_window10,0.606148402021343,0.585269202948738
Normal_6_equil_FALSE_pn_300_seed_45,PPI,0.224937034843728,0.206549383023697
Normal_6_equil_FALSE_pn_300_seed_45,PPI_window5,0.703526470681448,0.655307411152664
Normal_6_equil_FALSE_pn_300_seed_45,PPI_window10,0.703526470681448,0.655307411152664
Normal_6_equil_FALSE_pn_300_seed_45,ALDUQ,-0.0143576830751316,-0.0131873066118656
Normal_6_equil_FALSE_pn_300_seed_45,ALDUQ_window5,0.224937034843728,0.206549383023697
Normal_6_equil_FALSE_pn_300_seed_45,ALDUQ_window10,0.224937034843728,0.206549383023697
Normal_6_equil_FALSE_pn_300_seed_45,chull,0.419714414934058,0.403510262987562
Normal_6_equil_FALSE_pn_300_seed_45,chull_window5,0.419714414934058,0.403510262987562
Normal_6_equil_FALSE_pn_300_seed_45,chull_window10,0.451081657174638,0.438645670445723
