sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_500_seed_38,PPM,1,1
Normal_5_equil_TRUE_pn_500_seed_38,PPM_window5,1,1
Normal_5_equil_TRUE_pn_500_seed_38,PPM_window10,1,1
Normal_5_equil_TRUE_pn_500_seed_38,PPI,1,1
Normal_5_equil_TRUE_pn_500_seed_38,PPI_window5,1,1
Normal_5_equil_TRUE_pn_500_seed_38,PPI_window10,1,1
Normal_5_equil_TRUE_pn_500_seed_38,ALDUQ,-0.015760250451282,-0.013874225413403
Normal_5_equil_TRUE_pn_500_seed_38,ALDUQ_window5,0.246910590403418,0.218263582865393
Normal_5_equil_TRUE_pn_500_seed_38,ALDUQ_window10,0.378246010830767,0.335814217695933
Normal_5_equil_TRUE_pn_500_seed_38,chull,0.505682751523848,0.395273660542583
Normal_5_equil_TRUE_pn_500_seed_38,chull_window5,0.535712163649137,0.434759553108339
Normal_5_equil_TRUE_pn_500_seed_38,chull_window10,0.571488693325884,0.482102556444807
