sample,method,MCC,ARI
Normal_4_equil_FALSE_pn_150_seed_41,PPM,0.567364906757705,0.549191361951911
Normal_4_equil_FALSE_pn_150_seed_41,PPM_window5,0.863033942673691,0.847657770590646
Normal_4_equil_FALSE_pn_150_seed_41,PPM_window10,0.863033942673691,0.847657770590646
Normal_4_equil_FALSE_pn_150_seed_41,PPI,1,1
Normal_4_equil_FALSE_pn_150_seed_41,PPI_window5,1,1
Normal_4_equil_FALSE_pn_150_seed_41,PPI_window10,1,1
Normal_4_equil_FALSE_pn_150_seed_41,ALDUQ,-0.0277777777777778,-0.0265805992363957
Normal_4_equil_FALSE_pn_150_seed_41,ALDUQ_window5,1,1
Normal_4_equil_FALSE_pn_150_seed_41,ALDUQ_window10,1,1
Normal_4_equil_FALSE_pn_150_seed_41,chull,0.389884764754802,0.297482504500349
Normal_4_equil_FALSE_pn_150_seed_41,chull_window5,0.588183301326717,0.486847799124496
Normal_4_equil_FALSE_pn_150_seed_41,chull_window10,0.588183301326717,0.486847799124496
