sample,method,MCC,ARI
Normal_5_equil_TRUE_pn_300_seed_20,PPM,1,1
Normal_5_equil_TRUE_pn_300_seed_20,PPM_window5,1,1
Normal_5_equil_TRUE_pn_300_seed_20,PPM_window10,1,1
Normal_5_equil_TRUE_pn_300_seed_20,PPI,1,1
Normal_5_equil_TRUE_pn_300_seed_20,PPI_window5,1,1
Normal_5_equil_TRUE_pn_300_seed_20,PPI_window10,1,1
Normal_5_equil_TRUE_pn_300_seed_20,ALDUQ,0.140068642165997,0.13079143326476
Normal_5_equil_TRUE_pn_300_seed_20,ALDUQ_window5,0.463303970241375,0.439211459460844
Normal_5_equil_TRUE_pn_300_seed_20,ALDUQ_window10,0.463303970241375,0.439211459460844
Normal_5_equil_TRUE_pn_300_seed_20,chull,0.487122300447455,0.36257402289775
Normal_5_equil_TRUE_pn_300_seed_20,chull_window5,0.515302554975077,0.399883588382723
Normal_5_equil_TRUE_pn_300_seed_20,chull_window10,0.548495631365573,0.44424235915904
