"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.29,0.975,"9497",1,20,"-1"
"2",0.19,2.964,"9497",1,20,"1"
"3",-0.412,2.822,"9497",2,20,"-1"
"4",0.161,0.986,"9497",2,20,"1"
"5",-0.093,0.545,"9497",3,20,"-1"
"6",0.37,2.535,"9497",3,20,"1"
"7",-1.943,1.116,"9497",4,20,"-1"
"8",0.161,0.944,"9497",4,20,"1"
