"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.202,0.906,"11462",1,20,"-1"
"2",0.336,2.652,"11462",1,20,"1"
"3",-0.372,1.206,"11462",2,20,"-1"
"4",1.063,2.961,"11462",2,20,"1"
"5",-0.264,2.844,"11462",3,20,"-1"
"6",0.067,1.081,"11462",3,20,"1"
"7",-0.242,0.861,"11462",4,20,"-1"
"8",0.501,2.644,"11462",4,20,"1"
"9",-0.148,0.933,"11462",5,20,"-1"
"10",1.9,1.818,"11462",5,20,"1"
