"","sample","shape","BetaSigma","Ra","Rq","Rv","Rp","Rx","Rsk","Rku","RzJIS"
"1","10484",1,20,1.68343494805325,2.2275703838602,8.58234450299812,9.03658086968919,17.6189253726873,0.0437553286842237,3.88532249790067,16.9073798564612
"2","10484",2,20,1.02952492656886,1.33159715688523,3.59999999999998,4.61353135167051,8.21353135167049,0.314975239743132,3.27167002756456,7.29615223751201
"3","10484",3,20,1.26322788221368,1.66972561776738,5.57831937583569,4.84138661854675,10.4197059943824,-0.172791150854328,3.59564590644883,9.18635406774259
"4","10484",4,20,1.1885252943969,1.54103848761513,3.12347523777211,4.85071250072665,7.97418773849876,0.824724612386642,3.2726988817856,7.24873716666391
"5","10484",5,20,1.36653289512297,1.8628674282483,6.40000000000001,6.60000000000001,13,0.18481129034227,4.24900960282212,10.6842834061846
