"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-5.26,3.483,"11220",1,500,"-1",37
"2",2.963,2.719,"11220",1,500,"1",37
"3",-0.854,0.229,"11220",1,500,"-1",36
"4",0.118,0.412,"11220",1,500,"1",36
"5",0.372,2.271,"11220",1,500,"-1",35
"6",7.623,1.532,"11220",1,500,"1",35
"7",-3.669,1.818,"11220",1,500,"-1",34
"8",2.247,1.834,"11220",1,500,"1",34
"9",-0.847,0.736,"11220",1,500,"-1",33
"10",2.134,0.998,"11220",1,500,"1",33
"11",-5.133,1.031,"11220",1,500,"-1",32
"12",1.056,1.949,"11220",1,500,"1",32
"13",-1.306,1.52,"11220",1,500,"-1",31
"14",2.274,1.144,"11220",1,500,"1",31
"15",-1.051,2.054,"11220",1,500,"-1",30
"16",4.912,0.931,"11220",1,500,"1",30
"17",-6.721,2.72,"11220",1,500,"-1",29
"18",1.02,2.691,"11220",1,500,"1",29
"19",-1.377,2.201,"11220",1,500,"-1",28
"20",3.508,1.49,"11220",1,500,"1",28
"21",0.55,5.4,"11220",1,500,"-1",27
"22",0.611,1.319,"11220",1,500,"1",27
"23",-12.268,2.748,"11220",1,500,"-1",26
"24",-4.042,1.954,"11220",1,500,"1",26
"25",-3.315,1.668,"11220",1,500,"-1",25
"26",1.726,2.122,"11220",1,500,"1",25
"27",-2.672,1.362,"11220",1,500,"-1",24
"28",-1.412,5.868,"11220",1,500,"1",24
"29",1.272,1.253,"11220",1,500,"-1",23
"30",7.466,2.067,"11220",1,500,"1",23
"31",0.145,1.576,"11220",1,500,"-1",22
"32",4.468,1.263,"11220",1,500,"1",22
"33",-2.069,3.368,"11220",1,500,"-1",21
"34",0.156,0.881,"11220",1,500,"1",21
"35",-2.682,0.772,"11220",1,500,"-1",20
"36",-0.834,0.553,"11220",1,500,"1",20
"37",-2.281,1.438,"11220",1,500,"-1",19
"38",3.484,1.87,"11220",1,500,"1",19
"39",-0.117,1.94,"11220",1,500,"-1",18
"40",5.304,1.87,"11220",1,500,"1",18
"41",-2.866,0.998,"11220",1,500,"-1",17
"42",1.597,1.932,"11220",1,500,"1",17
"43",-2.663,1.669,"11220",1,500,"-1",16
"44",1.99,1.942,"11220",1,500,"1",16
"45",-1.67,0.4,"11220",1,500,"-1",15
"46",-0.285,0.438,"11220",1,500,"1",15
"47",-1.311,2.017,"11220",1,500,"-1",14
"48",2.754,1.556,"11220",1,500,"1",14
"49",-4.265,1.736,"11220",1,500,"-1",13
"50",0.754,2.043,"11220",1,500,"1",13
"51",-1.132,1.611,"11220",1,500,"-1",12
"52",4.406,1.326,"11220",1,500,"1",12
"53",-1.565,1.034,"11220",1,500,"-1",11
"54",2.136,1.136,"11220",1,500,"1",11
"55",-1.435,1.232,"11220",1,500,"-1",10
"56",3.128,1.642,"11220",1,500,"1",10
"57",0.748,3.332,"11220",1,500,"-1",9
"58",7.82,2.497,"11220",1,500,"1",9
"59",-2.833,2.024,"11220",1,500,"-1",8
"60",2.505,1.053,"11220",1,500,"1",8
"61",-1.02,2.177,"11220",1,500,"-1",7
"62",5.694,1.865,"11220",1,500,"1",7
"63",-2.204,0.561,"11220",1,500,"-1",6
"64",-1.1,0.575,"11220",1,500,"1",6
"65",-1.142,1.178,"11220",1,500,"-1",5
"66",1.562,1.145,"11220",1,500,"1",5
"67",-1.762,0.829,"11220",1,500,"-1",4
"68",1.763,1.655,"11220",1,500,"1",4
"69",-2.003,1.238,"11220",1,500,"-1",3
"70",2.748,0.388,"11220",1,500,"1",3
"71",-3.274,2.775,"11220",1,500,"-1",2
"72",3.798,2.894,"11220",1,500,"1",2
"73",-0.223,1.118,"11220",1,500,"-1",1
"74",2.896,0.824,"11220",1,500,"1",1
