"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",0.357,3.411,"11043",1,20,"-1"
"2",0.014,1.231,"11043",1,20,"1"
"3",-1.366,0.82,"11043",2,20,"-1"
"4",0.663,0.913,"11043",2,20,"1"
