"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-4.317,5.976,"9390",1,500,"-1",15
"2",1.574,2.131,"9390",1,500,"1",15
"3",-2.988,1.622,"9390",1,500,"-1",14
"4",2.136,1.786,"9390",1,500,"1",14
"5",-2.549,1.734,"9390",1,500,"-1",13
"6",2.95,1.613,"9390",1,500,"1",13
"7",-3.823,2.69,"9390",1,500,"-1",12
"8",1.593,1.515,"9390",1,500,"1",12
"9",0.446,1.186,"9390",1,500,"-1",11
"10",4.389,0.964,"9390",1,500,"1",11
"11",-1.45,3.83,"9390",1,500,"-1",10
"12",1.948,1.048,"9390",1,500,"1",10
"13",0.523,1.368,"9390",1,500,"-1",9
"14",2.86,1.03,"9390",1,500,"1",9
"15",-3.989,1.136,"9390",1,500,"-1",8
"16",-0.012,1.759,"9390",1,500,"1",8
"17",-4.658,1.143,"9390",1,500,"-1",7
"18",1.415,0.87,"9390",1,500,"1",7
"19",-3.263,3.046,"9390",1,500,"-1",6
"20",3.407,1.937,"9390",1,500,"1",6
"21",-1.607,1.017,"9390",1,500,"-1",5
"22",1.547,0.989,"9390",1,500,"1",5
"23",-5.852,1.294,"9390",1,500,"-1",4
"24",1.692,1.824,"9390",1,500,"1",4
"25",-3.208,1.751,"9390",1,500,"-1",3
"26",2.671,2.474,"9390",1,500,"1",3
"27",-2.054,2.828,"9390",1,500,"-1",2
"28",4.293,1.419,"9390",1,500,"1",2
"29",0.021,1.395,"9390",1,500,"-1",1
"30",5.516,1.349,"9390",1,500,"1",1
