"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.506,1.108,"10880",1,20,"-1"
"2",0.765,2.742,"10880",1,20,"1"
"3",-0.058,0.848,"10880",2,20,"-1"
"4",2.016,1.637,"10880",2,20,"1"
"5",-0.167,1.798,"10880",3,20,"-1"
"6",0.046,0.757,"10880",3,20,"1"
