"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.956,1.036,"11280",1,20,"-1"
"2",1.588,1.12,"11280",1,20,"1"
"3",-0.799,0.948,"11280",2,20,"-1"
"4",1.388,1.181,"11280",2,20,"1"
