"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-1.977,1.994,"11249",1,500,"-1",49
"2",3.408,1.45,"11249",1,500,"1",49
"3",-1.884,4.153,"11249",1,500,"-1",48
"4",-0.136,1.208,"11249",1,500,"1",48
"5",0.246,2.034,"11249",1,500,"-1",47
"6",5.339,0.652,"11249",1,500,"1",47
"7",-2.68,1.318,"11249",1,500,"-1",46
"8",-0.012,1.126,"11249",1,500,"1",46
"9",-5.202,1.335,"11249",1,500,"-1",45
"10",-0.993,1.301,"11249",1,500,"1",45
"11",-5.936,2.818,"11249",1,500,"-1",44
"12",2.545,2.757,"11249",1,500,"1",44
"13",-2.346,1.3,"11249",1,500,"-1",43
"14",1.825,1.539,"11249",1,500,"1",43
"15",-1.801,2.998,"11249",1,500,"-1",42
"16",5.215,2.449,"11249",1,500,"1",42
"17",0.279,0.734,"11249",1,500,"-1",41
"18",3.092,0.937,"11249",1,500,"1",41
"19",-1.066,2.956,"11249",1,500,"-1",40
"20",5.77,2.421,"11249",1,500,"1",40
"21",-3.067,2.347,"11249",1,500,"-1",39
"22",3.094,2.119,"11249",1,500,"1",39
"23",-4.9,0.858,"11249",1,500,"-1",38
"24",0.117,1.946,"11249",1,500,"1",38
"25",-3.095,2.336,"11249",1,500,"-1",37
"26",3.14,2.213,"11249",1,500,"1",37
"27",-0.366,1.479,"11249",1,500,"-1",36
"28",5.486,1.593,"11249",1,500,"1",36
"29",-2.432,1.41,"11249",1,500,"-1",35
"30",1.451,1.927,"11249",1,500,"1",35
"31",-3.358,1.995,"11249",1,500,"-1",34
"32",5.14,3.312,"11249",1,500,"1",34
"33",-0.575,1.211,"11249",1,500,"-1",32
"34",3.499,1.287,"11249",1,500,"1",32
"35",-1.808,3.005,"11249",1,500,"-1",31
"36",5.715,1.474,"11249",1,500,"1",31
"37",-1.475,1.576,"11249",1,500,"-1",30
"38",5.372,1.468,"11249",1,500,"1",30
"39",-4.777,2.431,"11249",1,500,"-1",29
"40",1.066,1.692,"11249",1,500,"1",29
"41",-1.67,0.712,"11249",1,500,"-1",28
"42",1.445,1.213,"11249",1,500,"1",28
"43",-0.717,0.917,"11249",1,500,"-1",27
"44",5.393,3.203,"11249",1,500,"1",27
"45",-5.265,2.938,"11249",1,500,"-1",26
"46",1.485,2.464,"11249",1,500,"1",26
"47",-4.256,0.837,"11249",1,500,"-1",25
"48",0.818,1.981,"11249",1,500,"1",25
"49",-3.958,2.699,"11249",1,500,"-1",24
"50",2.977,2.34,"11249",1,500,"1",24
"51",-0.468,2.167,"11249",1,500,"-1",23
"52",3.878,0.756,"11249",1,500,"1",23
"53",-12.193,7.795,"11249",1,500,"-1",22
"54",-2.457,3.781,"11249",1,500,"1",22
"55",-3.669,2.49,"11249",1,500,"-1",21
"56",2.789,2.596,"11249",1,500,"1",21
"57",-1.126,1.819,"11249",1,500,"-1",20
"58",3.226,1.267,"11249",1,500,"1",20
"59",-2.933,3.672,"11249",1,500,"-1",19
"60",5.863,2.836,"11249",1,500,"1",19
"61",-4.96,2.904,"11249",1,500,"-1",18
"62",4.974,3.697,"11249",1,500,"1",18
"63",-0.467,0.585,"11249",1,500,"-1",17
"64",0.576,0.613,"11249",1,500,"1",17
"65",-1.847,4.233,"11249",1,500,"-1",15
"66",-1.462,0.887,"11249",1,500,"1",15
"67",-1.602,1.083,"11249",1,500,"-1",14
"68",1.45,1.176,"11249",1,500,"1",14
"69",-0.192,0.99,"11249",1,500,"-1",13
"70",2.365,1.161,"11249",1,500,"1",13
"71",-4.624,2.698,"11249",1,500,"-1",12
"72",2.589,2.075,"11249",1,500,"1",12
"73",-3.049,2.347,"11249",1,500,"-1",11
"74",5.109,1.823,"11249",1,500,"1",11
"75",-2.575,2.008,"11249",1,500,"-1",10
"76",3.674,1.824,"11249",1,500,"1",10
"77",-2.527,1.638,"11249",1,500,"-1",9
"78",1.771,1.689,"11249",1,500,"1",9
"79",-2.909,1.38,"11249",1,500,"-1",8
"80",0.433,1.271,"11249",1,500,"1",8
"81",-0.688,1.59,"11249",1,500,"-1",7
"82",1.223,5.384,"11249",1,500,"1",7
"83",-1.431,2.782,"11249",1,500,"-1",6
"84",4.853,2.289,"11249",1,500,"1",6
"85",-11.532,2.599,"11249",1,500,"-1",5
"86",-3.315,2.379,"11249",1,500,"1",5
"87",-2.506,2.559,"11249",1,500,"-1",4
"88",4.365,2.223,"11249",1,500,"1",4
"89",-3.419,0.673,"11249",1,500,"-1",3
"90",0.424,0.871,"11249",1,500,"1",3
"91",-0.7,0.527,"11249",1,500,"-1",2
"92",3.071,0.98,"11249",1,500,"1",2
"93",-2.992,1.98,"11249",1,500,"-1",1
"94",1.237,1.295,"11249",1,500,"1",1
