"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status","segs"
"1",-5.625,2.198,"10381",1,500,"-1",37
"2",1.63,3.314,"10381",1,500,"1",37
"3",-0.637,1.565,"10381",1,500,"-1",36
"4",2.482,1.265,"10381",1,500,"1",36
"5",-3.024,1.778,"10381",1,500,"-1",35
"6",2.248,2.099,"10381",1,500,"1",35
"7",-3.833,2.517,"10381",1,500,"-1",34
"8",3.72,2.423,"10381",1,500,"1",34
"9",-4.837,2.024,"10381",1,500,"-1",33
"10",2.593,2.236,"10381",1,500,"1",33
"11",-2.39,3.195,"10381",1,500,"-1",32
"12",4.199,2.565,"10381",1,500,"1",32
"13",-2.64,2.001,"10381",1,500,"-1",31
"14",2.132,2.305,"10381",1,500,"1",31
"15",1.01,1.433,"10381",1,500,"-1",30
"16",5.01,0.793,"10381",1,500,"1",30
"17",-0.244,1.217,"10381",1,500,"-1",29
"18",2.378,2.858,"10381",1,500,"1",29
"19",-3.272,1.891,"10381",1,500,"-1",28
"20",1.862,1.839,"10381",1,500,"1",28
"21",-1.236,1.434,"10381",1,500,"-1",27
"22",4.607,1.503,"10381",1,500,"1",27
"23",-5.432,3.472,"10381",1,500,"-1",26
"24",4.19,2.804,"10381",1,500,"1",26
"25",-5.448,2.169,"10381",1,500,"-1",25
"26",2.843,2.404,"10381",1,500,"1",25
"27",-1.521,1.376,"10381",1,500,"-1",24
"28",2.995,5.062,"10381",1,500,"1",24
"29",0.707,0,"10381",1,500,"-1",23
"30",0.707,0.707,"10381",1,500,"1",23
"31",-3.005,0.883,"10381",1,500,"-1",22
"32",1.423,1.111,"10381",1,500,"1",22
"33",-3.604,1.728,"10381",1,500,"-1",21
"34",2.057,2.412,"10381",1,500,"1",21
"35",-0.86,1.514,"10381",1,500,"-1",20
"36",4.449,1.993,"10381",1,500,"1",20
"37",0.794,0.859,"10381",1,500,"-1",19
"38",4.438,1.047,"10381",1,500,"1",19
"39",0.13,0.485,"10381",1,500,"-1",18
"40",2.927,0.985,"10381",1,500,"1",18
"41",-2.2,2.902,"10381",1,500,"-1",17
"42",3.998,2.154,"10381",1,500,"1",17
"43",-3.259,6.802,"10381",1,500,"-1",16
"44",-1.065,1.035,"10381",1,500,"1",16
"45",-0.999,1.739,"10381",1,500,"-1",15
"46",3.575,1.083,"10381",1,500,"1",15
"47",-5.482,5.443,"10381",1,500,"-1",14
"48",-2.498,1.3,"10381",1,500,"1",14
"49",-1.813,1.933,"10381",1,500,"-1",13
"50",4.111,1.826,"10381",1,500,"1",13
"51",-3.603,3.962,"10381",1,500,"-1",12
"52",-1.564,0.915,"10381",1,500,"1",12
"53",-3.809,1.691,"10381",1,500,"-1",11
"54",2.528,2.236,"10381",1,500,"1",11
"55",-4.162,1.665,"10381",1,500,"-1",10
"56",1.836,1.993,"10381",1,500,"1",10
"57",0.73,4.415,"10381",1,500,"-1",9
"58",1.377,0.835,"10381",1,500,"1",9
"59",-4.008,3.338,"10381",1,500,"-1",8
"60",4.494,2.348,"10381",1,500,"1",8
"61",-2.605,1.668,"10381",1,500,"-1",7
"62",0.198,5.09,"10381",1,500,"1",7
"63",-5.496,1.372,"10381",1,500,"-1",6
"64",3.422,2.675,"10381",1,500,"1",6
"65",-8.096,1.788,"10381",1,500,"-1",4
"66",0.51,3.368,"10381",1,500,"1",4
"67",-3.726,0.447,"10381",1,500,"-1",3
"68",-1.066,0.718,"10381",1,500,"1",3
"69",-0.046,2.05,"10381",1,500,"-1",2
"70",5.02,1.898,"10381",1,500,"1",2
"71",-1.78,0.281,"10381",1,500,"-1",1
"72",0.422,0.921,"10381",1,500,"1",1
