"","Re1.(Intercept)","Re1.sd","sample","shape","BetaSigma","status"
"1",-0.165,1.044,"10484",1,20,"-1"
"2",0.039,3.202,"10484",1,20,"1"
"3",-0.801,0.913,"10484",2,20,"-1"
"4",1.093,0.96,"10484",2,20,"1"
"5",-0.37,2.182,"10484",3,20,"-1"
"6",0.309,0.738,"10484",3,20,"1"
"7",-0.481,1.007,"10484",4,20,"-1"
"8",2.152,1.025,"10484",4,20,"1"
"9",0.394,2.836,"10484",5,20,"-1"
"10",0.149,0.937,"10484",5,20,"1"
